INICIJALNO
GENERATION: 1
NUM:          X            Y            Z         FITNESS
   4     0.179688    -1.681641   -4.173938    0.090405
   5      0.19043    -1.705078   -4.172448    0.091896
   6     0.292969     -1.75293   -4.151402    0.112941
   7     0.164062     -1.62793    -4.14142    0.122924
   8     0.164062    -1.726562   -4.111055    0.153289
   9      0.15625    -1.742188   -4.077291    0.187052
  10      0.15625    -1.744141   -4.074356    0.189987
  11     0.071289    -1.680664   -3.926741    0.337602
  12     0.303711    -1.835938   -3.923554    0.340789
  13      0.06543    -1.705078   -3.904912    0.359431
  14     0.054688    -1.681641   -3.875235    0.389108
  15     0.081055    -1.580078   -3.852324    0.412019
  16     0.042969    -1.726562   -3.824885    0.439459
  17      0.03125    -1.710938   -3.795074    0.469269
  18      0.03125    -1.666016   -3.790621    0.473723
  19     0.039062     -1.62793   -3.784155    0.480188
  20      0.03125    -1.742188   -3.775418    0.488926
  21     0.535156    -1.742188   -3.762925    0.501418
  22     0.584961    -1.642578   -3.732126    0.532217
  23     0.018555    -1.648438   -3.730365    0.533978
  24     0.011719    -1.726562   -3.721678    0.542666
  25     0.003906    -1.726562   -3.694145    0.570198
  26            0    -1.726562   -3.680126    0.584217
  27     0.583008    -1.705078   -3.674611    0.589732
  28      0.03125    -1.851562   -3.576581    0.687762
  29      0.03125    -1.867188   -3.533796    0.730547
  30    -0.039062    -1.651367   -3.495331    0.769012


GENERATION: 20
NUM:          X            Y            Z         FITNESS
   1     0.334961    -1.646484   -4.264343           0
   2     0.196289    -1.680664   -4.198004     0.06634
   3     0.283203    -1.742188   -4.174279    0.090065
   4     0.179688    -1.681641   -4.173938    0.090405
   5      0.19043    -1.705078   -4.172448    0.091896
   6     0.292969     -1.75293   -4.151402    0.112941
   7     0.164062     -1.62793    -4.14142    0.122924
   8      0.19043    -1.736328   -4.133878    0.130466
   9     0.164062    -1.726562   -4.111055    0.153289
  10     0.334961    -1.767578    -4.09672    0.167623
  11      0.15625    -1.742188   -4.077291    0.187052
  12      0.15625    -1.744141   -4.074356    0.189987
  13     0.083008    -1.705078   -3.954945    0.309398
  14     0.071289    -1.680664   -3.926741    0.337602
  15     0.303711    -1.835938   -3.923554    0.340789
  16      0.06543    -1.705078   -3.904912    0.359431
  17     0.054688    -1.681641   -3.875235    0.389108
  18     0.081055    -1.580078   -3.852324    0.412019
  19     0.042969    -1.726562   -3.824885    0.439459
  20      0.03125    -1.710938   -3.795074    0.469269
  21      0.03125    -1.666016   -3.790621    0.473723
  22     0.039062     -1.62793   -3.784155    0.480188
  23      0.03125    -1.742188   -3.775418    0.488926
  24     0.535156    -1.742188   -3.762925    0.501418
  25      0.03125    -1.617188   -3.739525    0.524818
  26     0.584961    -1.642578   -3.732126    0.532217
  27     0.018555    -1.648438   -3.730365    0.533978
  28     0.011719    -1.726562   -3.721678    0.542666
  29     0.007812    -1.726562   -3.707996    0.556347
  30     0.003906    -1.726562   -3.694145    0.570198


GENERATION: 21
NUM:          X            Y            Z         FITNESS
   1     0.334961    -1.646484   -4.264343           0
   2     0.196289    -1.680664   -4.198004     0.06634
   3      0.19043    -1.650391   -4.196126    0.068217
   4     0.283203    -1.742188   -4.174279    0.090065
   5     0.179688    -1.681641   -4.173938    0.090405
   6      0.19043    -1.705078   -4.172448    0.091896
   7     0.172852    -1.648438   -4.166963     0.09738
   8     0.292969     -1.75293   -4.151402    0.112941
   9     0.164062     -1.62793    -4.14142    0.122924
  10      0.19043    -1.736328   -4.133878    0.130466
  11     0.164062    -1.726562   -4.111055    0.153289
  12     0.334961    -1.767578    -4.09672    0.167623
  13     0.158203    -1.742188   -4.080421    0.183922
  14      0.15625    -1.742188   -4.077291    0.187052
  15      0.15625    -1.744141   -4.074356    0.189987
  16     0.083008    -1.705078   -3.954945    0.309398
  17     0.081055    -1.642578   -3.941057    0.323286
  18     0.319336    -1.830078    -3.93322    0.331123
  19     0.522461    -1.640625   -3.932498    0.331845
  20     0.071289    -1.680664   -3.926741    0.337602
  21     0.303711    -1.835938   -3.923554    0.340789
  22      0.06543    -1.705078   -3.904912    0.359431
  23     0.054688    -1.681641   -3.875235    0.389108
  24     0.081055    -1.580078   -3.852324    0.412019
  25     0.042969    -1.726562   -3.824885    0.439459
  26     0.285156    -1.867188   -3.823804     0.44054
  27     0.292969    -1.867188   -3.820912    0.443431
  28      0.03125    -1.710938   -3.795074    0.469269
  29      0.03125    -1.666016   -3.790621    0.473723
  30     0.039062     -1.62793   -3.784155    0.480188


GENERATION: 22
NUM:          X            Y            Z         FITNESS
   1     0.285156    -1.623047   -4.273639   -0.009296
   2     0.334961    -1.646484   -4.264343           0
   3     0.327148     -1.68457   -4.243559    0.020784
   4     0.196289    -1.680664   -4.198004     0.06634
   5      0.19043    -1.650391   -4.196126    0.068217
   6     0.408203    -1.648438   -4.185158    0.079186
   7     0.283203    -1.742188   -4.174279    0.090065
   8     0.179688    -1.681641   -4.173938    0.090405
   9      0.19043    -1.705078   -4.172448    0.091896
  10     0.172852    -1.648438   -4.166963     0.09738
  11     0.292969     -1.75293   -4.151402    0.112941
  12     0.164062     -1.62793    -4.14142    0.122924
  13      0.19043    -1.736328   -4.133878    0.130466
  14     0.158203    -1.617188   -4.120861    0.143483
  15     0.164062    -1.726562   -4.111055    0.153289
  16     0.143555    -1.640625   -4.105614     0.15873
  17     0.334961    -1.767578    -4.09672    0.167623
  18     0.164062    -1.742188   -4.089507    0.174836
  19     0.158203    -1.742188   -4.080421    0.183922
  20      0.15625    -1.742188   -4.077291    0.187052
  21      0.15625    -1.744141   -4.074356    0.189987
  22     0.308594    -1.806641   -4.011288    0.253055
  23     0.083008    -1.705078   -3.954945    0.309398
  24     0.081055    -1.642578   -3.941057    0.323286
  25     0.319336    -1.830078    -3.93322    0.331123
  26     0.522461    -1.640625   -3.932498    0.331845
  27     0.071289    -1.680664   -3.926741    0.337602
  28     0.303711    -1.835938   -3.923554    0.340789
  29     0.333008    -1.830078   -3.922776    0.341567
  30      0.06543    -1.705078   -3.904912    0.359431


GENERATION: 23
NUM:          X            Y            Z         FITNESS
   1     0.285156    -1.623047   -4.273639           0
   2     0.334961    -1.646484   -4.264343    0.009296
   3     0.327148     -1.68457   -4.243559     0.03008
   4     0.327148     -1.55957   -4.221663    0.051976
   5     0.206055    -1.642578   -4.217087    0.056553
   6     0.206055    -1.630859   -4.213479     0.06016
   7     0.196289    -1.680664   -4.198004    0.075636
   8      0.19043    -1.650391   -4.196126    0.077513
   9     0.408203    -1.648438   -4.185158    0.088482
  10      0.19043    -1.689453   -4.185047    0.088592
  11     0.283203    -1.742188   -4.174279    0.099361
  12     0.179688    -1.681641   -4.173938    0.099701
  13      0.19043    -1.705078   -4.172448    0.101192
  14     0.174805    -1.648438   -4.170398    0.103242
  15     0.172852    -1.648438   -4.166963    0.106676
  16     0.287109    -1.746094   -4.166322    0.107318
  17     0.204102    -1.580078     -4.1624    0.111239
  18     0.292969     -1.75293   -4.151402    0.122237
  19     0.164062     -1.62793    -4.14142     0.13222
  20      0.19043    -1.736328   -4.133878    0.139762
  21     0.272461    -1.767578   -4.122131    0.151509
  22     0.158203    -1.617188   -4.120861    0.152779
  23       0.1875    -1.744141   -4.118111    0.155529
  24     0.164062    -1.726562   -4.111055    0.162584
  25      0.44043    -1.673828   -4.108381    0.165258
  26     0.143555    -1.640625   -4.105614    0.168026
  27     0.334961    -1.767578    -4.09672    0.176919
  28     0.164062    -1.742188   -4.089507    0.184132
  29     0.158203    -1.742188   -4.080421    0.193218
  30      0.15625    -1.742188   -4.077291    0.196348


GENERATION: 24
NUM:          X            Y            Z         FITNESS
   1     0.285156    -1.623047   -4.273639           0
   2     0.334961    -1.644531   -4.264933    0.008706
   3     0.334961    -1.646484   -4.264343    0.009296
   4     0.327148     -1.68457   -4.243559     0.03008
   5     0.327148     -1.55957   -4.221663    0.051976
   6     0.206055    -1.642578   -4.217087    0.056553
   7     0.206055    -1.630859   -4.213479     0.06016
   8     0.196289    -1.680664   -4.198004    0.075636
   9      0.19043    -1.650391   -4.196126    0.077513
  10      0.19043    -1.640625   -4.194207    0.079433
  11     0.408203    -1.648438   -4.185158    0.088482
  12      0.19043    -1.689453   -4.185047    0.088592
  13     0.283203    -1.742188   -4.174279    0.099361
  14     0.179688    -1.681641   -4.173938    0.099701
  15      0.19043    -1.705078   -4.172448    0.101192
  16     0.174805    -1.648438   -4.170398    0.103242
  17     0.172852    -1.648438   -4.166963    0.106676
  18     0.287109    -1.746094   -4.166322    0.107318
  19     0.292969    -1.746094    -4.16522     0.10842
  20     0.204102    -1.580078     -4.1624    0.111239
  21     0.333008    -1.521484    -4.15393    0.119709
  22     0.292969     -1.75293   -4.151402    0.122237
  23     0.164062     -1.62793    -4.14142     0.13222
  24      0.19043    -1.736328   -4.133878    0.139762
  25     0.414062    -1.694336    -4.13342    0.140219
  26     0.272461    -1.767578   -4.122131    0.151509
  27     0.158203    -1.617188   -4.120861    0.152779
  28       0.1875    -1.744141   -4.118111    0.155529
  29     0.179688    -1.742188     -4.1115    0.162139
  30     0.164062    -1.726562   -4.111055    0.162584


GENERATION: 25
NUM:          X            Y            Z         FITNESS
   1     0.285156    -1.623047   -4.273639           0
   2     0.334961    -1.644531   -4.264933    0.008706
   3     0.334961    -1.646484   -4.264343    0.009296
   4     0.327148     -1.68457   -4.243559     0.03008
   5     0.256836    -1.578125   -4.223914    0.049725
   6      0.21875    -1.619141   -4.223851    0.049788
   7     0.327148     -1.55957   -4.221663    0.051976
   8     0.206055    -1.642578   -4.217087    0.056553
   9     0.204102    -1.642578   -4.214488    0.059151
  10     0.206055    -1.630859   -4.213479     0.06016
  11     0.196289    -1.680664   -4.198004    0.075636
  12      0.19043    -1.650391   -4.196126    0.077513
  13      0.19043    -1.640625   -4.194207    0.079433
  14     0.408203    -1.648438   -4.185158    0.088482
  15      0.19043    -1.689453   -4.185047    0.088592
  16     0.283203    -1.742188   -4.174279    0.099361
  17     0.179688    -1.681641   -4.173938    0.099701
  18      0.19043    -1.705078   -4.172448    0.101192
  19     0.179688    -1.685547   -4.171963    0.101677
  20     0.174805    -1.664062   -4.171158    0.102482
  21     0.174805    -1.648438   -4.170398    0.103242
  22     0.172852    -1.648438   -4.166963    0.106676
  23     0.287109    -1.746094   -4.166322    0.107318
  24     0.292969    -1.746094    -4.16522     0.10842
  25     0.204102    -1.580078     -4.1624    0.111239
  26     0.333008    -1.521484    -4.15393    0.119709
  27     0.292969     -1.75293   -4.151402    0.122237
  28     0.164062     -1.62793    -4.14142     0.13222
  29      0.19043    -1.736328   -4.133878    0.139762
  30     0.414062    -1.694336    -4.13342    0.140219


GENERATION: 26
NUM:          X            Y            Z         FITNESS
   1     0.292969    -1.631836   -4.276421   -0.002782
   2     0.285156    -1.623047   -4.273639           0
   3     0.334961    -1.644531   -4.264933    0.008706
   4     0.334961    -1.646484   -4.264343    0.009296
   5     0.327148     -1.68457   -4.243559     0.03008
   6     0.226562     -1.62793   -4.237271    0.036369
   7     0.256836    -1.578125   -4.223914    0.049725
   8      0.21875    -1.619141   -4.223851    0.049788
   9     0.327148     -1.55957   -4.221663    0.051976
  10     0.206055    -1.642578   -4.217087    0.056553
  11     0.327148    -1.555664   -4.216086    0.057553
  12     0.204102    -1.642578   -4.214488    0.059151
  13     0.206055    -1.630859   -4.213479     0.06016
  14     0.206055    -1.626953   -4.211663    0.061977
  15     0.395508    -1.648438   -4.203918    0.069721
  16     0.196289    -1.680664   -4.198004    0.075636
  17      0.19043    -1.650391   -4.196126    0.077513
  18      0.19043    -1.640625   -4.194207    0.079433
  19     0.408203    -1.648438   -4.185158    0.088482
  20      0.19043    -1.689453   -4.185047    0.088592
  21     0.283203    -1.742188   -4.174279    0.099361
  22     0.179688    -1.681641   -4.173938    0.099701
  23      0.19043    -1.705078   -4.172448    0.101192
  24     0.179688    -1.685547   -4.171963    0.101677
  25     0.174805    -1.664062   -4.171158    0.102482
  26     0.174805    -1.648438   -4.170398    0.103242
  27     0.172852    -1.648438   -4.166963    0.106676
  28     0.287109    -1.746094   -4.166322    0.107318
  29     0.292969    -1.746094    -4.16522     0.10842
  30     0.204102    -1.580078     -4.1624    0.111239


GENERATION: 27
NUM:          X            Y            Z         FITNESS
   1     0.292969    -1.631836   -4.276421           0
   2     0.285156    -1.623047   -4.273639    0.002782
   3     0.334961    -1.644531   -4.264933    0.011489
   4     0.334961    -1.646484   -4.264343    0.012078
   5     0.327148     -1.68457   -4.243559    0.032863
   6     0.226562     -1.62793   -4.237271    0.039151
   7     0.256836    -1.578125   -4.223914    0.052507
   8      0.21875    -1.619141   -4.223851     0.05257
   9     0.327148     -1.55957   -4.221663    0.054758
  10     0.206055    -1.642578   -4.217087    0.059335
  11     0.327148    -1.555664   -4.216086    0.060335
  12     0.204102    -1.642578   -4.214488    0.061933
  13     0.206055    -1.630859   -4.213479    0.062942
  14     0.206055    -1.626953   -4.211663    0.064759
  15      0.34082    -1.707031   -4.207314    0.069108
  16     0.395508    -1.648438   -4.203918    0.072504
  17     0.196289    -1.680664   -4.198004    0.078418
  18      0.19043    -1.650391   -4.196126    0.080295
  19      0.19043    -1.640625   -4.194207    0.082215
  20     0.408203    -1.648438   -4.185158    0.091264
  21      0.19043    -1.689453   -4.185047    0.091374
  22     0.283203    -1.742188   -4.174279    0.102143
  23     0.179688    -1.681641   -4.173938    0.102483
  24      0.19043    -1.705078   -4.172448    0.103974
  25     0.179688    -1.685547   -4.171963    0.104459
  26     0.174805    -1.664062   -4.171158    0.105264
  27     0.174805    -1.648438   -4.170398    0.106024
  28     0.172852    -1.652344   -4.167642     0.10878
  29     0.172852    -1.648438   -4.166963    0.109458
  30     0.287109    -1.746094   -4.166322      0.1101


